instance_seed,method,depth,qaoa_seed,jobs,nodes,penalty,f_opt,best_expectation,final_expectation,num_evaluations,restarts,maxiter,runtime_qaoa_s,optimizer,selected_objective,selection_rule,approx_ratio_selected,approx_ratio_mean_feasible,p_feasible,p_infeasible,p_optimal,best_feasible_objective,mean_feasible_objective,mean_objective_all,std_objective_all,most_likely_objective,most_likely_feasible,selected_overload,expectation_value,total_runtime_s,greedy_objective,greedy_overload,random_best_objective,random_mean_objective,random_p_optimal,sa_objective,sa_runtime_s
3,soft,2,1,6,3,0.19887018046597735,4.6361878475868,4458.701500776695,4458.701500776695,36,1,150,15.292397000004712,COBYLA,4.6361878475868,best-feasible-in-distribution,1.0,0.0012115043969448615,0.0016645859462235285,0.9983354140537765,1.4158990342255855e-05,4.6361878475868,3826.802328805584,4457.231753693334,2791.9434163053334,2354.540138667886,False,0.0,4458.701500776677,21.214526800002204,,,,,,,
3,xy,3,1,6,3,,4.6361878475868,2989.2721729113628,2989.2721729113628,53,1,150,26.926931500005594,COBYLA,4.6361878475868,best-feasible-in-distribution,1.0,0.0015509420284976715,0.9999999999999986,1.4432899320127035e-15,0.011780575795596413,4.6361878475868,2989.2721729113687,2989.272172911369,2150.0031193035497,3279.150499293493,True,0.0,2989.2721729113646,35.765002000000095,,,,,,,
3,soft,3,1,6,3,0.19887018046597735,4.6361878475868,4068.265603554173,4068.265603554173,48,1,150,26.386203100002604,COBYLA,4.6361878475868,best-feasible-in-distribution,1.0,0.0015867000069513422,0.0032879853054876155,0.9967120146945124,5.76708008662312e-06,4.6361878475868,2921.905733456629,4067.0882501851875,2969.522028632697,3114.155941949085,False,0.0,4068.2656035541604,42.393794000003254,,,,,,,
3,xy,1,2,6,3,,4.6361878475868,2540.8538082399014,2540.8538082399014,30,1,150,6.739859500004968,COBYLA,4.6361878475868,best-feasible-in-distribution,1.0,0.0018246574566989319,1.0,0.0,0.00614393629263566,4.6361878475868,2540.853808239894,2540.853808239894,2022.8307867176418,1491.1164337460873,True,0.0,2540.8538082398973,10.443222800000513,,,,,,,
3,soft,1,2,6,3,0.19887018046597735,4.6361878475868,4145.374698439917,4145.374698439917,32,1,150,9.74125279999862,COBYLA,4.6361878475868,best-feasible-in-distribution,1.0,0.001825337829813104,0.002674741384699369,0.9973252586153006,1.3874165936917583e-05,4.6361878475868,2539.90673499683,4144.1805747893795,2890.6044955071493,1354.0900949440877,False,0.0,4145.374698439893,11.70928499999718,,,,,,,
3,xy,2,2,6,3,,4.6361878475868,2943.3187360195348,2943.3187360195348,46,1,150,17.474486199993407,COBYLA,4.6361878475868,best-feasible-in-distribution,1.0,0.0015751565709993835,0.9999999999999942,5.773159728050814e-15,0.018873494987211442,4.6361878475868,2943.318736019554,2943.318736019554,2271.269636578526,2918.042859995683,True,0.0,2943.318736019537,27.496531600001617,,,,,,,
3,soft,2,2,6,3,0.19887018046597735,4.6361878475868,3106.2690599543594,3106.2690599543594,47,1,150,14.802188400004525,COBYLA,4.6361878475868,best-feasible-in-distribution,1.0,0.0015698784547930667,0.0029790078386214107,0.9970209921613786,2.7396289839294118e-06,4.6361878475868,2953.214520163549,3105.12348941639,2362.1656362813806,432.7322370272866,False,0.0,3106.269059954343,25.18023909999465,,,,,,,
3,xy,3,2,6,3,,4.6361878475868,2902.5551242514684,2902.5551242514684,61,1,150,25.96637170000031,COBYLA,4.6361878475868,best-feasible-in-distribution,1.0,0.0015972781391300412,0.9999999999999928,7.216449660063518e-15,0.00140554729529986,4.6361878475868,2902.5551242514994,2902.5551242514994,2098.3098995662767,1740.6361878475868,True,0.0,2902.555124251478,37.44654010000522,,,,,,,
3,soft,3,2,6,3,0.19887018046597735,4.6361878475868,3973.3788178264876,3973.3788178264876,51,1,150,22.016936500003794,COBYLA,4.6361878475868,best-feasible-in-distribution,1.0,0.0017194040453919822,0.0033370593032385583,0.9966629406967614,1.2880220680607259e-05,4.6361878475868,2696.3923110520905,3972.2425153938743,2807.2019068068953,3469.225652326786,False,0.0,3973.378817826468,55.2099922999987,,,,,,,
4,xy,1,0,6,3,,20.234272518423243,3169.506772926109,3169.506772926109,27,1,150,13.656805799997528,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006384044574778733,1.0,0.0,0.0015707329037622222,20.234272518423243,3169.506772926088,3169.5067729260877,2594.039698737411,2359.96594484434,True,0.0,3169.506772926098,20.849560100003146,20.234272518423243,0.0,20.234272518423243,3315.806878206028,0.0032,20.234272518423243,0.3544301000001724
4,soft,1,0,6,3,3.09965006385436,20.234272518423243,5411.357823122913,5411.357823122913,25,1,150,5.145161599997664,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006359959356273949,0.002910871876074642,0.9970891281239254,1.3650996499354374e-05,20.234272518423243,3181.509721200123,5392.781535649789,3746.3266112974493,7613.015865849829,False,0.0,5411.357823122884,11.89055190000363,20.234272518423243,0.0,20.234272518423243,3315.806878206028,0.0032,20.234272518423243,0.30005030000029365
4,xy,2,0,6,3,,20.234272518423243,3193.266179742839,3193.266179742839,34,1,150,10.69071100000292,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006336544271437069,1.0,0.0,0.0029622636252878603,20.234272518423243,3193.2661797428423,3193.266179742842,2594.1497510680597,187.4043199151292,True,0.0,3193.266179742849,20.877271299999848,,,,,,,
4,soft,2,0,6,3,3.09965006385436,20.234272518423243,3797.627859805814,3797.627859805814,42,1,150,15.154838499998732,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.00641328700391098,0.005659540964590126,0.9943404590354099,2.9370031140166136e-08,20.234272518423243,3155.0548893389437,3781.026937571237,2824.1329040858996,1386.6929319694484,False,0.0,3797.6278598057943,23.573041000003286,,,,,,,
4,xy,3,0,6,3,,20.234272518423243,3018.998227345501,3018.998227345501,52,1,150,27.02955739999743,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006702313481056401,0.9999999999999972,2.7755575615628914e-15,0.012719239296688327,20.234272518423243,3018.998227345518,3018.998227345518,2370.809968807215,4344.2342725184235,True,0.0,3018.99822734551,38.54887819999567,,,,,,,
4,soft,3,0,6,3,3.09965006385436,20.234272518423243,4160.4404716312065,4160.4404716312065,51,1,150,31.102812999997695,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.007583771582498634,0.004769795312681317,0.9952302046873187,7.34287448336618e-06,20.234272518423243,2668.1015241965706,4144.218616358678,3174.0418850075107,4263.2467482306465,False,0.0,4160.440471631189,36.18736009999702,,,,,,,
4,xy,1,1,6,3,,20.234272518423243,3208.0805228613,3208.0805228613,25,1,150,7.469785900000716,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006307283241249866,0.9999999999999958,4.218847493575595e-15,0.002151627358303818,20.234272518423243,3208.0805228613094,3208.080522861309,2567.173836143524,2050.8270958064904,True,0.0,3208.0805228612953,12.322345000000496,,,,,,,
4,soft,1,1,6,3,3.09965006385436,20.234272518423243,4108.3330735991085,4108.3330735991085,25,1,150,5.111266100000648,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.008540747335375753,0.003746416913692311,0.9962535830863077,1.3723976712899358e-05,20.234272518423243,2369.145430003876,4090.552139917053,3196.8677278510913,766.7100928824796,False,0.0,4108.333073599089,10.209929299999203,,,,,,,
4,xy,2,1,6,3,,20.234272518423243,2631.2673029611587,2631.2673029611587,38,1,150,11.928078700002516,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.007689934236499676,0.999999999999996,3.9968028886505635e-15,0.002904346762679124,20.234272518423243,2631.267302961167,2631.267302961168,2182.940154615877,187.4043199151292,True,0.0,2631.267302961157,21.969929500002763,,,,,,,
4,soft,2,1,6,3,3.09965006385436,20.234272518423243,4196.697664191053,4196.697664191053,48,1,150,15.035261000004539,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006925776432004095,0.0009539939848539535,0.999046006015146,1.0382274192356142e-06,20.234272518423243,2921.5890401717893,4178.574278853082,3364.930785661666,1534.0985469477787,False,0.0,4196.697664191031,25.528387499995006,,,,,,,
4,xy,3,1,6,3,,20.234272518423243,3024.1012353280457,3024.1012353280457,55,1,150,23.212663899998006,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006691003687986093,1.0,0.0,0.00975287909227347,20.234272518423243,3024.1012353280444,3024.1012353280444,2438.016651230682,3236.0127423826243,True,0.0,3024.1012353280503,31.55637829999614,,,,,,,
4,soft,3,1,6,3,3.09965006385436,20.234272518423243,4693.30995665603,4693.30995665603,55,1,150,26.76783489999798,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.007984597743645282,0.0038583944724910326,0.996141605527509,2.620164197266775e-06,20.234272518423243,2534.163043407808,4675.046363928021,3633.5642784719953,1416.4729635672525,False,0.0,4693.309956656012,57.303598599995894,,,,,,,
4,xy,1,2,6,3,,20.234272518423243,3239.981869051966,3239.981869051966,23,1,150,12.083485700000892,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006245180786873963,1.0,0.0,0.000909478191363387,20.234272518423243,3239.981869051952,3239.981869051952,2614.3095121666247,2744.976858822961,True,0.0,3239.9818690519633,17.702911000000313,,,,,,,
4,soft,1,2,6,3,3.09965006385436,20.234272518423243,5260.807126066147,5260.807126066147,26,1,150,4.608039400001871,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006480327515061316,0.003969155855507198,0.9960308441444928,3.6866748379230354e-06,20.234272518423243,3122.415105007511,5242.5663110188125,3660.661287643754,3602.2873169911177,False,0.0,5260.807126066121,11.912205100001302,,,,,,,
4,xy,2,2,6,3,,20.234272518423243,3121.2004495726537,3121.2004495726537,40,1,150,15.242049799999222,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.00648284941814414,1.0,0.0,0.003040667660201305,20.234272518423243,3121.200449572644,3121.2004495726446,2561.4132104738746,5198.543168952978,True,0.0,3121.200449572656,23.151692899999034,,,,,,,
4,soft,2,2,6,3,3.09965006385436,20.234272518423243,4474.413340230595,4474.413340230595,35,1,150,10.595688400004292,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006973942228291944,0.003229972511755846,0.9967700274882442,6.998582228454658e-06,20.234272518423243,2901.4109747477814,4456.409664773526,3252.946737343714,817.2670326108823,False,0.0,4474.413340230577,20.83874569999898,,,,,,,
4,xy,3,2,6,3,,20.234272518423243,2981.3330992999463,2981.3330992999463,57,1,150,29.5015510000012,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.006786988184304019,1.0,0.0,0.004144389651243636,20.234272518423243,2981.3330992999504,2981.3330992999504,2514.431285799421,1457.3887207357009,True,0.0,2981.3330992999545,41.36151200000313,,,,,,,
4,soft,3,2,6,3,3.09965006385436,20.234272518423243,5086.9475604461895,5086.9475604461895,60,1,150,36.809838900000614,COBYLA,20.234272518423243,best-feasible-in-distribution,1.0,0.0058685353475008365,0.003888407506740765,0.9961115924932592,2.984771064024839e-06,20.234272518423243,3447.9254737794454,5068.25917376953,3564.5239021224447,1531.0299032956555,False,0.0,5086.947560446175,46.81191950000357,,,,,,,
5,xy,1,0,6,3,,2.086977570916049,3188.68154557926,3188.68154557926,25,1,150,5.217095799998788,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006544954524572711,0.9999999999999977,2.3314683517128287e-15,0.0013851708411067086,2.086977570916049,3188.681545579261,3188.681545579261,2638.2726283351617,6523.7929566637895,True,0.0,3188.681545579253,9.881936300000234,46.441806216500545,4.297857535437906,2.086977570916049,3326.3323869534547,0.0012,2.086977570916049,0.32626400000299327
5,soft,1,0,6,3,1e-06,2.086977570916049,4366.4269980656245,4366.4269980656245,26,1,150,4.706287900000461,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0008331889610237112,0.0035783433910244605,0.9964216566089755,6.363889751240426e-06,2.086977570916049,2504.8070348313904,4366.426992617395,3344.4815959958532,5086.7422005525705,False,0.0,4366.426998065599,6.61645739999949,46.441806216500545,4.297857535437906,2.086977570916049,3326.3323869534547,0.0012,2.086977570916049,0.376816099997086
5,xy,2,0,6,3,,2.086977570916049,3012.8622625249873,3012.8622625249873,47,1,150,22.440692999996827,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006926893395939757,0.9999999999999963,3.6637359812630166e-15,0.005290702116470437,2.086977570916049,3012.8622625249936,3012.862262524994,2474.352983619509,5558.5275158642535,True,0.0,3012.862262524983,25.547796399994695,,,,,,,
5,soft,2,0,6,3,1e-06,2.086977570916049,5028.368549140788,5028.368549140788,39,1,150,18.28228520000266,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006299133272021989,0.004041124668122584,0.9959588753318774,2.698068318225964e-06,2.086977570916049,3313.118616152314,5028.368543735168,3427.2352619841704,2846.4751758095845,False,0.0,5028.3685491407705,21.41276949999883,,,,,,,
5,xy,3,0,6,3,,2.086977570916049,3075.0782339102443,3075.0782339102443,50,1,150,25.767427400001907,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.000678674626193907,1.0,0.0,0.0006956462245941711,2.086977570916049,3075.0782339102357,3075.078233910235,2625.344531060172,6231.967674172403,True,0.0,3075.0782339102407,32.985438700001396,,,,,,,
5,soft,3,0,6,3,1e-06,2.086977570916049,4656.877009292147,4656.877009292147,54,1,150,52.76207579999755,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0008601126542804719,0.0033743740982284777,0.9966256259017715,1.8274721936915165e-05,2.086977570916049,2426.40026341888,4656.877003747184,3494.357446473599,2120.8983669147324,False,0.0,4656.87700929212,61.58267429999978,,,,,,,
5,xy,1,1,6,3,,2.086977570916049,3070.6285653332293,3070.6285653332293,24,1,150,12.849780500000634,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006796580981749507,1.0,0.0,0.0003304323732356858,2.086977570916049,3070.6285653332134,3070.6285653332134,2515.4452974861892,3260.1855084089825,True,0.0,3070.6285653332216,17.362469400002738,,,,,,,
5,soft,1,1,6,3,1e-06,2.086977570916049,4839.437338644104,4839.437338644104,22,1,150,11.564222400003928,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0007882301418649718,0.003071144008496596,0.9969288559915034,4.5971595602692314e-07,2.086977570916049,2647.675418727593,4839.43733281925,3772.44688136006,1668.9967387582274,False,0.0,4839.437338644082,15.128285300001153,,,,,,,
5,xy,2,1,6,3,,2.086977570916049,3181.2266678203478,3181.2266678203478,39,1,150,18.622365600000194,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006560291952870978,0.9999999999999989,1.1102230246251565e-15,0.002893456381952988,2.086977570916049,3181.226667820364,3181.226667820363,2729.188062644984,2893.0201052233356,True,0.0,3181.22666782036,26.62323450000258,,,,,,,
5,soft,2,1,6,3,1e-06,2.086977570916049,4577.769754800413,4577.769754800413,37,1,150,16.416680900001666,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006190914438165818,0.00336135908681997,0.99663864091318,1.7176469129171417e-07,2.086977570916049,3371.0328122938135,4577.769749167777,3211.22528527342,1811.970443735477,False,0.0,4577.769754800393,22.03441179999936,,,,,,,
5,xy,3,1,6,3,,2.086977570916049,3065.0326931386753,3065.0326931386753,51,1,150,39.50864620000357,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006808989592795919,0.9999999999999974,2.55351295663786e-15,0.0022628264832288275,2.086977570916049,3065.0326931386758,3065.0326931386758,2726.422986379279,5122.956762409203,True,0.0,3065.0326931386676,57.98105279999436,,,,,,,
5,soft,3,1,6,3,1e-06,2.086977570916049,4378.379414002466,4378.379414002466,52,1,150,31.847333300000173,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006542012106666033,0.005032252561493549,0.9949677474385065,4.699036231012159e-06,2.086977570916049,3190.115727223292,4378.379409056107,3224.7029768418424,2484.44408213202,False,0.0,4378.379414002447,44.54460739999922,,,,,,,
5,xy,1,2,6,3,,2.086977570916049,2998.4144710654377,2998.4144710654377,28,1,150,8.096488299997873,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006960270473129371,1.0,0.0,0.0016261246777236158,2.086977570916049,2998.414471065424,2998.414471065424,2592.9728939150687,422.3640932710856,True,0.0,2998.4144710654323,17.719927600002848,,,,,,,
5,soft,1,2,6,3,1e-06,2.086977570916049,4316.721322908704,4316.721322908704,26,1,150,17.85590940000111,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0011326805289157951,0.002473457264686279,0.9975265427353137,2.9558113988736216e-05,2.086977570916049,1842.512092013897,4316.721317055024,3060.6358018554333,4563.186592702616,False,0.0,4316.721322908676,20.514231699999073,,,,,,,
5,xy,2,2,6,3,,2.086977570916049,3137.886229418224,3137.886229418224,35,1,150,23.758506800004398,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.000665090260873789,0.9999999999999973,2.6645352591003757e-15,4.0315147079580566e-05,2.086977570916049,3137.886229418243,3137.886229418243,2541.948523663675,5004.638010923732,True,0.0,3137.8862294182345,27.210656199997175,,,,,,,
5,soft,2,2,6,3,1e-06,2.086977570916049,4843.225583283379,4843.225583283379,45,1,150,25.36786310000025,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0007746159089561333,0.0038112520042841392,0.9961887479957159,2.1477457785720865e-06,2.086977570916049,2694.2095389293577,4843.225577840211,3825.9584179173503,536.1058148710885,False,0.0,4843.225583283356,37.60721270000067,,,,,,,
5,xy,3,2,6,3,,2.086977570916049,3014.584374509898,3014.584374509898,49,1,150,25.48511480000161,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.0006922936337634794,1.0,0.0,0.002856110211603662,2.086977570916049,3014.584374509878,3014.584374509878,2584.1095354298664,5761.542369313365,True,0.0,3014.584374509889,30.09758460000012,,,,,,,
5,soft,3,2,6,3,1e-06,2.086977570916049,4705.914477497225,4705.914477497225,52,1,150,24.16469949999737,COBYLA,2.086977570916049,best-feasible-in-distribution,1.0,0.000622849649159954,0.003398758578322209,0.9966012414216778,5.435772197723268e-06,2.086977570916049,3350.6923761308767,4705.914471651117,3512.8420740459323,3652.580622223413,False,0.0,4705.9144774972065,29.53488870000001,,,,,,,
6,xy,1,0,6,3,,14.593350824942934,2682.260918850579,2682.260918850579,25,1,150,10.45743859999493,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005440690248432844,0.9999999999999971,2.886579864025407e-15,0.0027788258869640473,14.593350824942934,2682.2609188505917,2682.260918850591,2198.253570568043,4288.2735218307935,True,0.0,2682.260918850584,18.357190000002447,27.465201519298027,0.0,14.593350824942934,2890.0598484406637,0.0034,14.593350824942934,0.5777105999950436
6,soft,1,0,6,3,1.8810107759648438,14.593350824942934,4403.265257672285,4403.265257672285,29,1,150,10.853844000004756,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.00514812047522685,0.0034396993959003317,0.9965603006040996,7.663975506567195e-06,14.593350824942934,2834.6948940234124,4392.418620081508,3103.860971907603,818.8627909287748,False,0.0,4403.265257672264,16.639360200002557,27.465201519298027,0.0,14.593350824942934,2890.0598484406637,0.0034,14.593350824942934,0.4098128999976325
6,xy,2,0,6,3,,14.593350824942934,2643.9088742576723,2643.9088742576723,42,1,150,21.791710700003023,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005519611877334548,0.9999999999999971,2.886579864025407e-15,0.0012095809118087848,14.593350824942934,2643.9088742576855,2643.9088742576846,2216.7075699451093,380.51667894954085,True,0.0,2643.908874257678,28.786177599999064,,,,,,,
6,soft,2,0,6,3,1.8810107759648438,14.593350824942934,4235.005881608802,4235.005881608802,37,1,150,15.216476199995668,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005782129558851664,0.002729309822016648,0.9972706901779833,3.274218516559774e-06,14.593350824942934,2523.87129627742,4223.894468804984,3086.7752462826284,2221.350193706195,False,0.0,4235.0058816087785,31.0650880999965,,,,,,,
6,xy,3,0,6,3,,14.593350824942934,2656.774794224437,2656.774794224437,54,1,150,49.56139849999454,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005492882142915322,0.9999999999999996,4.440892098500626e-16,0.0014012205871943482,14.593350824942934,2656.774794224436,2656.774794224436,2093.092408710437,2077.119089540064,True,0.0,2656.7747942244346,55.286284100002376,,,,,,,
6,soft,3,0,6,3,1.8810107759648438,14.593350824942934,4536.46246340582,4536.46246340582,56,1,150,33.84391410000535,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005216490232396514,0.003541301409463599,0.9964586985905364,9.961224869451512e-06,14.593350824942934,2797.5420588947572,4525.378357481484,3219.29144545713,520.1705669703072,False,0.0,4536.462463405793,61.58835790000012,,,,,,,
6,xy,1,1,6,3,,14.593350824942934,2813.0174235461927,2813.0174235461927,28,1,150,6.753816299999016,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005187792547173781,1.0,0.0,0.0018662075531742075,14.593350824942934,2813.0174235461936,2813.0174235461936,2179.8698487322295,3527.4389185342143,True,0.0,2813.0174235461936,15.309822399998666,,,,,,,
6,soft,1,1,6,3,1.8810107759648438,14.593350824942934,4293.738340785997,4293.738340785997,26,1,150,5.356324000000313,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005650811430772836,0.0016481021159222807,0.9983518978840777,6.910708551346995e-07,14.593350824942934,2582.5230595152007,4282.178991873975,3146.4362790212185,1644.2724332908685,False,0.0,4293.738340785976,11.343216699999175,,,,,,,
6,xy,2,1,6,3,,14.593350824942934,2641.441041724398,2641.441041724398,39,1,150,15.801672699999472,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.0055247687131475855,0.9999999999999987,1.3322676295501878e-15,0.0025458455465074714,14.593350824942934,2641.4410417244007,2641.4410417244007,2087.0762690304314,2303.9777987418775,True,0.0,2641.441041724397,26.39445960000012,,,,,,,
6,soft,2,1,6,3,1.8810107759648438,14.593350824942934,4559.36716492375,4559.36716492375,42,1,150,22.97874870000669,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.0070905092786073915,0.0016510384627116438,0.9983489615372884,4.0661292281592935e-06,14.593350824942934,2058.152701241389,4548.097435577033,3230.278246901926,7268.213646252164,False,0.0,4559.367164923726,30.290797499998007,,,,,,,
6,xy,3,1,6,3,,14.593350824942934,2726.3280348348835,2726.3280348348835,49,1,150,23.078677799996512,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005352749426510839,0.9999999999999962,3.774758283725532e-15,0.0005592947203949302,14.593350824942934,2726.3280348349,2726.3280348349003,2238.0796461248938,380.51667894954085,True,0.0,2726.3280348348894,28.064750199999253,,,,,,,
6,soft,3,1,6,3,1.8810107759648438,14.593350824942934,4409.881086061401,4409.881086061401,50,1,150,23.580293099999835,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005272432749318547,0.003764707441092055,0.996235292558908,6.083552991568008e-07,14.593350824942934,2767.85907356127,4399.2087473177335,3050.878741649793,3080.47834301184,False,0.0,4409.881086061376,42.24862469999789,,,,,,,
6,xy,1,2,6,3,,14.593350824942934,2587.1413913064134,2587.1413913064134,27,1,150,12.388270499999635,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.00564072411116804,0.9999999999999982,1.7763568394002505e-15,0.0016952095963291545,14.593350824942934,2587.141391306417,2587.141391306417,2047.0158438560359,395.8113134985317,True,0.0,2587.1413913064125,19.600956499998574,,,,,,,
6,soft,1,2,6,3,1.8810107759648438,14.593350824942934,4096.182638572712,4096.182638572712,27,1,150,9.945957900003123,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.004325985531201676,0.004045178453658741,0.9959548215463413,1.9000086828824832e-05,14.593350824942934,3373.416466533854,4085.732238232566,2818.485504355021,5713.200504759622,False,0.0,4096.182638572696,15.805401699995855,,,,,,,
6,xy,2,2,6,3,,14.593350824942934,2584.4255145523075,2584.4255145523075,36,1,150,13.669255999993766,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005646651738566669,0.9999999999999958,4.218847493575595e-15,0.0012452640169501612,14.593350824942934,2584.4255145523234,2584.425514552324,2009.5571749531096,1404.4903959644573,True,0.0,2584.425514552313,22.941290899994783,,,,,,,
6,soft,2,2,6,3,1.8810107759648438,14.593350824942934,4161.1121295601115,4161.1121295601115,40,1,150,15.735926299996208,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005243305235862718,0.0036936241982575245,0.9963063758017425,2.6963602098452844e-06,14.593350824942934,2783.2350337204402,4150.504485174555,3099.6871309337853,2610.559758231397,False,0.0,4161.112129560088,29.042666900000768,,,,,,,
6,xy,3,2,6,3,,14.593350824942934,2669.3383560776047,2669.3383560776047,51,1,150,31.394137499999488,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.005467029232812104,0.9999999999999933,6.661338147750939e-15,0.003067272501123442,14.593350824942934,2669.3383560776165,2669.338356077617,2087.478129220619,458.9526042967184,True,0.0,2669.338356077599,56.879925499997626,,,,,,,
6,soft,3,2,6,3,1.8810107759648438,14.593350824942934,4401.961993221734,4401.961993221734,67,1,150,41.27721329999622,COBYLA,14.593350824942934,best-feasible-in-distribution,1.0,0.004908050119825554,0.0022431391108775622,0.9977568608891224,2.6729428394972e-07,14.593350824942934,2973.35000023627,4390.617415107217,3191.835955611222,952.076010258208,False,0.0,4401.961993221718,67.82330160000129,,,,,,,
7,xy,1,0,6,3,,0.43308138796519685,3527.494046702098,3527.494046702098,27,1,150,6.432356900004379,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.0001227731024436711,0.9999999999999988,1.2212453270876722e-15,0.0015204883904878016,0.43308138796519685,3527.4940467021,3527.4940467021006,2824.7658130418313,9645.480255247952,True,0.0,3527.494046702096,13.923200000004726,11.938376524730666,1.0,0.43308138796519685,3584.56222554796,0.0013,0.43308138796519685,0.818896600001608
7,soft,1,0,6,3,0.019696694668942548,0.43308138796519685,4628.38703150876,4628.38703150876,25,1,150,5.1921389999988605,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.0001266019179328778,0.003262322941605447,0.9967376770583946,1.778205485122501e-07,0.43308138796519685,3420.8122201972433,4628.277720361776,3543.227920736832,3810.918634952395,False,0.0,4628.387031508736,11.937806599999021,11.938376524730666,1.0,0.43308138796519685,3584.56222554796,0.0013,0.43308138796519685,0.3732129999989411
7,xy,2,0,6,3,,0.43308138796519685,3435.9262678622463,3435.9262678622463,37,1,150,14.727849199996854,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00012604501790856165,0.9999999999999953,4.6629367034256575e-15,0.0009828623206349651,0.43308138796519685,3435.9262678622667,3435.9262678622667,2709.4474545627936,2646.630398945902,True,0.0,3435.926267862251,24.777926900002058,,,,,,,
7,soft,2,0,6,3,0.019696694668942548,0.43308138796519685,4765.322803779276,4765.322803779276,48,1,150,26.027320399996825,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.0001346952186814662,0.0030869712195250526,0.9969130287804749,2.0562791603142373e-06,0.43308138796519685,3215.2691996392896,4765.21288610166,3393.087633541192,1728.4220227466974,False,0.0,4765.322803779251,33.84913699999743,,,,,,,
7,xy,3,0,6,3,,0.43308138796519685,3325.422527944418,3325.422527944418,59,1,150,28.44750059999933,COBYLA,0.43308138796519685,best-feasible-in-distribution,1.0,0.00013023349193249834,1.0,0.0,0.000637356103528368,0.43308138796519685,3325.422527944412,3325.422527944413,2638.0677279245315,783.4456960958939,True,0.0,3325.42252794442,32.95191980000527,,,,,,,
